wv,snr
0.41055,706.6276381380064
0.4106,707.7624615981435
0.41065,708.8720947559439
0.4107,709.9600249815221
0.41075,711.0302328230861
0.4108,712.0716847567198
0.41085,713.0815849898561
0.4109,714.0985875906904
0.41095,715.1533372988189
0.411,716.1877104623406
0.41105,716.0358926160856
0.4111,715.8411995634491
0.41115,715.6503040396354
0.4112,715.4540802172988
0.41125,715.2439256484882
0.4113,715.0203306949827
0.41135,714.7777343918516
0.4114,714.542005012431
0.41145,714.2861400732465
0.4115,714.0194213625776
0.41155,712.5837726107243
0.4116,711.1429880376693
0.41165,709.6992529191797
0.4117,708.2499594566129
0.41175,706.7970127536897
0.4118,705.3388564150621
0.41185,703.8764166853451
0.4119,702.4086983815198
0.41195,700.9375487463985
0.412,699.4610331823477
0.41205,697.530668143982
0.4121,695.597121173228
0.41215,693.6608309997996
0.4122,691.7217842545672
0.41225,689.7779769779504
0.4123,687.8337490214968
0.41235,685.8893676434639
0.4124,683.9332994831204
0.41245,681.9603753729652
0.4125,680.019676019288
0.41255,677.9909025204502
0.4126,675.9578436318402
0.41265,673.849819754535
0.4127,671.7236900669981
0.41275,669.6035479677727
0.4128,667.4786374737901
0.41285,665.3360407964367
0.4129,663.2210124127816
0.41295,661.1758948151374
0.413,659.1169397853926
0.41305,657.7038082045668
0.4131,656.2832034318894
0.41315,654.9330212899418
0.4132,653.588144001396
0.41325,652.1707822385874
0.4133,650.702787158467
0.41335,649.2354253196867
0.4134,647.796766469759
0.41345,646.4003432049893
0.4135,645.0311863770938
0.41355,643.618551461807
0.4136,642.1594822855882
0.41365,640.6283272425894
0.4137,639.0915763165015
0.41375,637.6206310481626
0.4138,636.1749154982946
0.41385,634.7096429264144
0.4139,633.2325460805545
0.41395,631.754790109103
0.414,630.2620523476738
0.41405,628.4733397997137
0.4141,626.7142856822594
0.41415,625.0217880792436
0.4142,623.3258072532414
0.41425,621.5551043256005
0.4143,619.7454333714281
0.41435,617.9436868981039
0.4144,616.1376603676924
0.41445,614.3317487150975
0.4145,612.5293711125375
0.41455,610.9525319079788
0.4146,609.4524653455214
0.41465,607.9956488528942
0.4147,606.3500320327479
0.41475,604.3441259387631
0.4148,602.3068800521303
0.41485,600.6674211397459
0.4149,599.8729425049349
0.41495,0.0
0.415,0.0
0.41505,0.0
0.4151,0.0
0.41515,0.0
0.4152,0.0
0.41525,0.0
0.4153,0.0
0.41535,0.0
0.4154,0.0
0.41545,0.0
0.4155,0.0
0.41555,0.0
0.4156,0.0
0.41565,0.0
0.4157,0.0
0.41575,0.0
0.4158,0.0
0.41585,0.0
0.4159,0.0
0.41595,0.0
0.416,0.0
0.41605,0.0
0.4161,0.0
0.41615,0.0
0.4162,0.0
0.41625,0.0
0.4163,0.0
0.41635,0.0
0.4164,0.0
0.41645,0.0
0.4165,0.0
0.41655,0.0
0.4166,0.0
0.41665,0.0
0.4167,0.0
0.41675,0.0
0.4168,0.0
0.41685,0.0
0.4169,0.0
0.41695,0.0
0.417,0.0
0.41705,0.0
0.4171,0.0
0.41715,0.0
0.4172,0.0
0.41725,0.0
0.4173,0.0
0.41735,0.0
0.4174,0.0
0.41745,0.0
0.4175,0.0
0.41755,0.0
0.4176,0.0
0.41765,0.0
0.4177,0.0
0.41775,0.0
0.4178,0.0
0.41785,0.0
0.4179,0.0
0.41795,0.0
0.418,0.0
0.41805,0.0
0.4181,0.0
0.41815,0.0
0.4182,0.0
0.41825,0.0
0.4183,0.0
0.41835,0.0
0.4184,0.0
0.41845,0.0
0.4185,0.0
0.41855,0.0
0.4186,0.0
0.41865,0.0
0.4187,0.0
0.41875,0.0
0.4188,0.0
0.41885,0.0
0.4189,0.0
0.41895,0.0
0.419,0.0
0.41905,0.0
0.4191,0.0
0.41915,0.0
0.4192,0.0
0.41925,0.0
0.4193,0.0
0.41935,0.0
0.4194,0.0
0.41945,0.0
0.4195,0.0
0.41955,0.0
0.4196,0.0
0.41965,0.0
0.4197,0.0
0.41975,0.0
0.4198,0.0
0.41985,0.0
0.4199,0.0
0.41995,0.0
0.42,0.0
0.42005,0.0
0.4201,0.0
0.42015,0.0
0.4202,0.0
0.42025,0.0
0.4203,0.0
0.42035,0.0
0.4204,0.0
0.42045,0.0
0.4205,0.0
0.42055,0.0
0.4206,0.0
0.42065,0.0
0.4207,0.0
0.42075,0.0
0.4208,0.0
0.42085,0.0
0.4209,0.0
0.42095,0.0
0.421,0.0
0.42105,0.0
0.4211,0.0
0.42115,0.0
0.4212,0.0
0.42125,0.0
0.4213,0.0
0.42135,0.0
0.4214,0.0
0.42145,0.0
0.4215,0.0
0.42155,0.0
0.4216,0.0
0.42165,0.0
0.4217,0.0
0.42175,0.0
0.4218,0.0
0.42185,0.0
0.4219,0.0
0.42195,0.0
0.422,0.0
0.42205,0.0
0.4221,0.0
0.42215,0.0
0.4222,0.0
0.42225,0.0
0.4223,0.0
0.42235,0.0
0.4224,0.0
0.42245,0.0
0.4225,0.0
0.42255,0.0
0.4226,0.0
0.42265,0.0
0.4227,0.0
0.42275,0.0
0.4228,0.0
0.42285,0.0
0.4229,0.0
0.42295,0.0
0.423,0.0
0.42305,0.0
0.4231,0.0
0.42315,0.0
0.4232,0.0
0.42325,0.0
0.4233,0.0
0.42335,0.0
0.4234,0.0
0.42345,0.0
0.4235,0.0
0.42355,0.0
0.4236,0.0
0.42365,0.0
0.4237,0.0
0.42375,0.0
0.4238,0.0
0.42385,0.0
0.4239,0.0
0.42395,0.0
0.424,0.0
0.42405,0.0
0.4241,0.0
0.42415,0.0
0.4242,0.0
0.42425,0.0
0.4243,0.0
0.42435,0.0
0.4244,0.0
0.42445,0.0
0.4245,0.0
0.42455,0.0
0.4246,0.0
0.42465,0.0
0.4247,0.0
0.42475,0.0
0.4248,0.0
0.42485,0.0
0.4249,0.0
0.42495,0.0
0.425,0.0
0.42505,0.0
0.4251,0.0
0.42515,0.0
0.4252,0.0
0.42525,0.0
0.4253,0.0
0.42535,0.0
0.4254,0.0
0.42545,0.0
0.4255,0.0
0.42555,0.0
0.4256,0.0
0.42565,0.0
0.4257,0.0
0.42575,0.0
0.4258,0.0
0.42585,0.0
0.4259,0.0
0.42595,0.0
0.426,0.0
0.42605,0.0
0.4261,0.0
0.42615,0.0
0.4262,0.0
0.42625,0.0
0.4263,0.0
0.42635,0.0
0.4264,0.0
0.42645,0.0
0.4265,0.0
0.42655,0.0
0.4266,0.0
0.42665,0.0
0.4267,0.0
0.42675,0.0
0.4268,0.0
0.42685,0.0
0.4269,0.0
0.42695,0.0
0.427,0.0
0.42705,0.0
0.4271,0.0
0.42715,0.0
0.4272,0.0
0.42725,0.0
0.4273,0.0
0.42735,0.0
0.4274,0.0
0.42745,0.0
0.4275,0.0
0.42755,0.0
0.4276,0.0
0.42765,0.0
0.4277,0.0
0.42775,0.0
0.4278,0.0
0.42785,0.0
0.4279,0.0
0.42795,0.0
0.428,0.0
0.42805,0.0
0.4281,0.0
0.42815,0.0
0.4282,0.0
0.42825,0.0
0.4283,0.0
0.42835,0.0
0.4284,0.0
0.42845,0.0
0.4285,0.0
0.42855,0.0
0.4286,0.0
0.42865,0.0
0.4287,0.0
0.42875,0.0
0.4288,0.0
0.42885,0.0
0.4289,0.0
0.42895,0.0
0.429,0.0
0.42905,0.0
0.4291,0.0
0.42915,0.0
0.4292,0.0
0.42925,0.0
0.4293,0.0
0.42935,0.0
0.4294,0.0
0.42945,0.0
0.4295,0.0
0.42955,0.0
0.4296,0.0
0.42965,0.0
0.4297,0.0
0.42975,0.0
0.4298,0.0
0.42985,0.0
0.4299,0.0
0.42995,0.0
0.43,0.0
0.43005,0.0
0.4301,0.0
0.43015,0.0
0.4302,0.0
0.43025,0.0
0.4303,0.0
0.43035,0.0
0.4304,0.0
0.43045,0.0
0.4305,0.0
0.43055,0.0
0.4306,0.0
0.43065,0.0
0.4307,0.0
0.43075,0.0
0.4308,0.0
0.43085,0.0
0.4309,0.0
0.43095,0.0
0.431,0.0
0.43105,0.0
0.4311,0.0
0.43115,0.0
0.4312,0.0
0.43125,0.0
0.4313,0.0
0.43135,0.0
0.4314,0.0
0.43145,0.0
0.4315,0.0
0.43155,0.0
0.4316,0.0
0.43165,0.0
0.4317,0.0
0.43175,0.0
0.4318,0.0
0.43185,0.0
0.4319,0.0
0.43195,0.0
0.432,0.0
0.43205,0.0
0.4321,0.0
0.43215,0.0
0.4322,0.0
0.43225,0.0
0.4323,0.0
0.43235,0.0
0.4324,0.0
0.43245,0.0
0.4325,0.0
0.43255,0.0
0.4326,0.0
0.43265,0.0
0.4327,0.0
0.43275,0.0
0.4328,0.0
0.43285,0.0
0.4329,0.0
0.43295,0.0
0.433,0.0
0.43305,0.0
0.4331,0.0
0.43315,0.0
0.4332,0.0
0.43325,0.0
0.4333,0.0
0.43335,0.0
0.4334,0.0
0.43345,0.0
0.4335,0.0
0.43355,0.0
0.4336,0.0
0.43365,0.0
0.4337,0.0
0.43375,0.0
0.4338,0.0
0.43385,0.0
0.4339,0.0
0.43395,0.0
0.434,0.0
0.43405,0.0
0.4341,0.0
0.43415,0.0
0.4342,0.0
0.43425,0.0
0.4343,0.0
0.43435,0.0
0.4344,0.0
0.43445,0.0
0.4345,0.0
0.43455,0.0
0.4346,0.0
0.43465,0.0
0.4347,0.0
0.43475,0.0
0.4348,0.0
0.43485,0.0
0.4349,0.0
0.43495,0.0
0.435,0.0
0.43505,0.0
0.4351,0.0
0.43515,0.0
0.4352,0.0
0.43525,0.0
0.4353,0.0
0.43535,0.0
0.4354,0.0
0.43545,0.0
0.4355,0.0
0.43555,0.0
0.4356,0.0
0.43565,0.0
0.4357,0.0
0.43575,0.0
0.4358,0.0
0.43585,0.0
0.4359,0.0
0.43595,0.0
0.436,0.0
0.43605,0.0
0.4361,0.0
0.43615,0.0
0.4362,0.0
0.43625,0.0
0.4363,0.0
0.43635,0.0
0.4364,0.0
0.43645,0.0
0.4365,0.0
0.43655,0.0
0.4366,0.0
0.43665,0.0
0.4367,0.0
0.43675,0.0
0.4368,0.0
0.43685,0.0
0.4369,0.0
0.43695,0.0
0.437,0.0
0.43705,0.0
0.4371,0.0
0.43715,0.0
0.4372,0.0
0.43725,0.0
0.4373,0.0
0.43735,0.0
0.4374,0.0
0.43745,0.0
0.4375,0.0
0.43755,0.0
0.4376,0.0
0.43765,0.0
0.4377,0.0
0.43775,0.0
0.4378,0.0
0.43785,0.0
0.4379,0.0
0.43795,0.0
0.438,0.0
0.43805,0.0
0.4381,0.0
0.43815,0.0
0.4382,0.0
0.43825,0.0
0.4383,0.0
0.43835,0.0
0.4384,0.0
0.43845,0.0
0.4385,0.0
0.43855,0.0
0.4386,0.0
0.43865,0.0
0.4387,0.0
0.43875,0.0
0.4388,0.0
0.43885,0.0
0.4389,0.0
0.43895,0.0
0.439,0.0
0.43905,0.0
0.4391,0.0
0.43915,0.0
0.4392,0.0
0.43925,0.0
0.4393,0.0
0.43935,0.0
0.4394,0.0
0.43945,0.0
0.4395,0.0
0.43955,0.0
0.4396,0.0
0.43965,0.0
0.4397,0.0
0.43975,0.0
0.4398,0.0
0.43985,0.0
0.4399,0.0
0.43995,0.0
0.44,0.0
0.44005,0.0
0.4401,0.0
0.44015,0.0
0.4402,0.0
0.44025,0.0
0.4403,0.0
0.44035,0.0
0.4404,0.0
0.44045,0.0
0.4405,0.0
0.44055,0.0
0.4406,0.0
0.44065,0.0
0.4407,0.0
0.44075,0.0
0.4408,0.0
0.44085,0.0
0.4409,0.0
0.44095,0.0
0.441,0.0
0.44105,0.0
0.4411,0.0
0.44115,0.0
0.4412,0.0
0.44125,0.0
0.4413,0.0
0.44135,0.0
0.4414,0.0
0.44145,0.0
0.4415,0.0
0.44155,0.0
0.4416,0.0
0.44165,0.0
0.4417,0.0
0.44175,0.0
0.4418,0.0
0.44185,0.0
0.4419,0.0
0.44195,0.0
0.442,0.0
0.44205,0.0
0.4421,0.0
0.44215,0.0
0.4422,0.0
0.44225,0.0
0.4423,0.0
0.44235,0.0
0.4424,0.0
0.44245,0.0
0.4425,0.0
0.44255,0.0
0.4426,0.0
0.44265,0.0
0.4427,0.0
0.44275,0.0
0.4428,0.0
0.44285,0.0
0.4429,0.0
0.44295,0.0
0.443,0.0
0.44305,0.0
0.4431,0.0
0.44315,0.0
0.4432,0.0
0.44325,0.0
0.4433,0.0
0.44335,0.0
0.4434,0.0
0.44345,0.0
0.4435,0.0
0.44355,0.0
0.4436,0.0
0.44365,0.0
0.4437,0.0
0.44375,0.0
0.4438,0.0
0.44385,0.0
0.4439,0.0
0.44395,0.0
0.444,0.0
0.44405,0.0
0.4441,0.0
0.44415,0.0
0.4442,0.0
0.44425,0.0
0.4443,0.0
0.44435,0.0
0.4444,0.0
0.44445,0.0
0.4445,0.0
0.44455,0.0
0.4446,0.0
0.44465,0.0
0.4447,0.0
0.44475,0.0
0.4448,0.0
0.44485,0.0
0.4449,0.0
0.44495,0.0
0.445,0.0
0.44505,0.0
0.4451,0.0
0.44515,0.0
0.4452,0.0
0.44525,0.0
0.4453,0.0
0.44535,0.0
0.4454,0.0
0.44545,0.0
0.4455,0.0
0.44555,0.0
0.4456,0.0
0.44565,0.0
0.4457,0.0
0.44575,0.0
0.4458,0.0
0.44585,0.0
0.4459,0.0
0.44595,0.0
0.446,0.0
0.44605,0.0
0.4461,0.0
0.44615,0.0
0.4462,0.0
0.44625,0.0
0.4463,0.0
0.44635,0.0
0.4464,0.0
0.44645,0.0
0.4465,0.0
0.44655,0.0
0.4466,0.0
0.44665,0.0
0.4467,0.0
0.44675,0.0
0.4468,0.0
0.44685,0.0
0.4469,0.0
0.44695,0.0
0.447,0.0
0.44705,0.0
0.4471,0.0
0.44715,0.0
0.4472,0.0
0.44725,0.0
0.4473,0.0
0.44735,0.0
0.4474,0.0
0.44745,0.0
0.4475,0.0
0.44755,0.0
0.4476,0.0
0.44765,0.0
0.4477,0.0
0.44775,0.0
0.4478,0.0
0.44785,0.0
0.4479,0.0
0.44795,0.0
0.448,0.0
0.44805,0.0
0.4481,0.0
0.44815,0.0
0.4482,0.0
0.44825,0.0
0.4483,0.0
0.44835,0.0
0.4484,0.0
0.44845,0.0
0.4485,0.0
0.44855,0.0
0.4486,0.0
0.44865,0.0
0.4487,0.0
0.44875,0.0
0.4488,0.0
0.44885,0.0
0.4489,0.0
0.44895,0.0
0.449,0.0
0.44905,0.0
0.4491,0.0
0.44915,0.0
0.4492,0.0
0.44925,0.0
0.4493,0.0
0.44935,0.0
0.4494,0.0
0.44945,0.0
0.4495,0.0
0.44955,0.0
0.4496,0.0
0.44965,0.0
0.4497,0.0
0.44975,0.0
0.4498,0.0
0.44985,0.0
0.4499,0.0
0.44995,0.0
0.45,0.0
0.45005,0.0
0.4501,0.0
0.45015,0.0
0.4502,0.0
0.45025,0.0
0.4503,0.0
0.45035,0.0
0.4504,0.0
0.45045,0.0
0.4505,0.0
0.45055,0.0
0.4506,0.0
0.45065,0.0
0.4507,0.0
0.45075,0.0
0.4508,0.0
0.45085,0.0
0.4509,0.0
0.45095,0.0
0.451,0.0
0.45105,0.0
0.4511,0.0
0.45115,0.0
0.4512,0.0
0.45125,0.0
0.4513,0.0
0.45135,0.0
0.4514,0.0
0.45145,0.0
0.4515,0.0
0.45155,0.0
0.4516,0.0
0.45165,0.0
0.4517,0.0
0.45175,0.0
0.4518,0.0
0.45185,0.0
0.4519,0.0
0.45195,0.0
0.452,0.0
0.45205,0.0
0.4521,0.0
0.45215,0.0
0.4522,0.0
0.45225,0.0
0.4523,0.0
0.45235,0.0
0.4524,0.0
0.45245,0.0
0.4525,0.0
0.45255,0.0
0.4526,0.0
0.45265,0.0
0.4527,0.0
0.45275,0.0
0.4528,0.0
0.45285,0.0
0.4529,0.0
0.45295,0.0
0.453,0.0
0.45305,0.0
0.4531,0.0
0.45315,0.0
0.4532,0.0
0.45325,0.0
0.4533,0.0
0.45335,0.0
0.4534,0.0
0.45345,0.0
0.4535,0.0
0.45355,0.0
0.4536,0.0
0.45365,0.0
0.4537,0.0
0.45375,0.0
0.4538,0.0
0.45385,0.0
0.4539,0.0
0.45395,0.0
0.454,0.0
0.45405,0.0
0.4541,0.0
0.45415,0.0
0.4542,0.0
0.45425,0.0
0.4543,0.0
0.45435,0.0
0.4544,0.0
0.45445,0.0
0.4545,0.0
0.45455,0.0
0.4546,0.0
0.45465,0.0
0.4547,0.0
0.45475,0.0
0.4548,0.0
0.45485,0.0
0.4549,0.0
0.45495,0.0
0.455,0.0
0.45505,0.0
0.4551,0.0
0.45515,0.0
0.4552,0.0
0.45525,0.0
0.4553,0.0
0.45535,0.0
0.4554,0.0
0.45545,0.0
0.4555,0.0
0.45555,0.0
0.4556,0.0
0.45565,0.0
0.4557,0.0
0.45575,0.0
0.4558,0.0
0.45585,0.0
0.4559,0.0
0.45595,0.0
0.456,0.0
0.45605,0.0
0.4561,0.0
0.45615,0.0
0.4562,0.0
0.45625,0.0
0.4563,0.0
0.45635,0.0
0.4564,0.0
0.45645,0.0
0.4565,0.0
0.45655,0.0
0.4566,0.0
0.45665,0.0
0.4567,0.0
0.45675,0.0
0.4568,0.0
0.45685,0.0
0.4569,0.0
0.45695,0.0
0.457,0.0
0.45705,0.0
0.4571,0.0
0.45715,0.0
0.4572,0.0
0.45725,0.0
0.4573,0.0
0.45735,0.0
0.4574,0.0
0.45745,0.0
0.4575,0.0
0.45755,0.0
0.4576,0.0
0.45765,0.0
0.4577,0.0
0.45775,0.0
0.4578,0.0
0.45785,0.0
0.4579,0.0
0.45795,0.0
0.458,0.0
0.45805,0.0
0.4581,0.0
0.45815,0.0
0.4582,0.0
0.45825,0.0
0.4583,0.0
0.45835,0.0
0.4584,0.0
0.45845,0.0
0.4585,0.0
0.45855,0.0
0.4586,0.0
0.45865,0.0
0.4587,0.0
0.45875,0.0
0.4588,0.0
0.45885,0.0
0.4589,0.0
0.45895,0.0
0.459,0.0
0.45905,0.0
0.4591,0.0
0.45915,0.0
0.4592,0.0
0.45925,0.0
0.4593,0.0
0.45935,0.0
0.4594,0.0
0.45945,0.0
0.4595,0.0
0.45955,0.0
0.4596,0.0
0.45965,0.0
0.4597,0.0
0.45975,0.0
0.4598,0.0
0.45985,0.0
0.4599,0.0
0.45995,0.0
0.46,0.0
0.46005,0.0
0.4601,0.0
0.46015,0.0
0.4602,0.0
0.46025,0.0
0.4603,0.0
0.46035,0.0
0.4604,0.0
0.46045,0.0
0.4605,0.0
0.46055,0.0
0.4606,0.0
0.46065,0.0
0.4607,0.0
0.46075,0.0
0.4608,0.0
0.46085,0.0
0.4609,0.0
0.46095,0.0
0.461,0.0
0.46105,0.0
0.4611,0.0
0.46115,0.0
0.4612,0.0
0.46125,0.0
0.4613,0.0
0.46135,0.0
0.4614,0.0
0.46145,0.0
0.4615,0.0
0.46155,0.0
0.4616,0.0
0.46165,0.0
0.4617,0.0
0.46175,0.0
0.4618,0.0
0.46185,0.0
0.4619,0.0
0.46195,0.0
0.462,0.0
0.46205,0.0
0.4621,0.0
0.46215,0.0
0.4622,0.0
0.46225,0.0
0.4623,0.0
0.46235,0.0
0.4624,0.0
0.46245,0.0
0.4625,0.0
0.46255,0.0
0.4626,0.0
0.46265,0.0
0.4627,0.0
0.46275,0.0
0.4628,0.0
0.46285,0.0
0.4629,0.0
0.46295,0.0
0.463,0.0
0.46305,0.0
0.4631,0.0
0.46315,0.0
0.4632,0.0
0.46325,0.0
0.4633,0.0
0.46335,0.0
0.4634,0.0
0.46345,0.0
0.4635,0.0
0.46355,0.0
0.4636,0.0
0.46365,0.0
0.4637,0.0
0.46375,0.0
0.4638,0.0
0.46385,0.0
0.4639,0.0
0.46395,0.0
0.464,0.0
0.46405,0.0
0.4641,0.0
0.46415,0.0
0.4642,0.0
0.46425,0.0
0.4643,0.0
0.46435,0.0
0.4644,0.0
0.46445,0.0
0.4645,0.0
0.46455,0.0
0.4646,0.0
0.46465,0.0
0.4647,0.0
0.46475,0.0
0.4648,0.0
0.46485,0.0
0.4649,0.0
0.46495,0.0
0.465,0.0
0.46505,0.0
0.4651,0.0
0.46515,0.0
0.4652,0.0
0.46525,0.0
0.4653,0.0
0.46535,0.0
0.4654,0.0
0.46545,0.0
0.4655,0.0
0.46555,0.0
0.4656,0.0
0.46565,0.0
0.4657,0.0
0.46575,0.0
0.4658,0.0
0.46585,0.0
0.4659,0.0
0.46595,0.0
0.466,0.0
0.46605,0.0
0.4661,0.0
0.46615,0.0
0.4662,0.0
0.46625,0.0
0.4663,0.0
0.46635,0.0
0.4664,0.0
0.46645,0.0
0.4665,0.0
0.46655,0.0
0.4666,0.0
0.46665,0.0
0.4667,0.0
0.46675,0.0
0.4668,0.0
0.46685,0.0
0.4669,0.0
0.46695,0.0
0.467,0.0
0.46705,0.0
0.4671,0.0
0.46715,0.0
0.4672,0.0
0.46725,0.0
0.4673,0.0
0.46735,0.0
0.4674,0.0
0.46745,0.0
0.4675,0.0
0.46755,0.0
0.4676,0.0
0.46765,0.0
0.4677,0.0
0.46775,0.0
0.4678,0.0
0.46785,0.0
0.4679,0.0
0.46795,0.0
0.468,0.0
0.46805,0.0
0.4681,0.0
0.46815,0.0
0.4682,0.0
0.46825,0.0
0.4683,0.0
0.46835,0.0
0.4684,0.0
0.46845,0.0
0.4685,0.0
0.46855,0.0
0.4686,0.0
0.46865,0.0
0.4687,0.0
0.46875,0.0
0.4688,0.0
0.46885,0.0
0.4689,0.0
0.46895,0.0
0.469,0.0
0.46905,0.0
0.4691,0.0
0.46915,0.0
0.4692,0.0
0.46925,0.0
0.4693,0.0
0.46935,0.0
0.4694,0.0
0.46945,0.0
0.4695,0.0
0.46955,0.0
0.4696,0.0
0.46965,0.0
0.4697,0.0
0.46975,0.0
0.4698,0.0
0.46985,0.0
0.4699,0.0
0.46995,0.0
0.47,0.0
0.47005,0.0
0.4701,0.0
0.47015,0.0
0.4702,0.0
0.47025,0.0
0.4703,0.0
0.47035,0.0
0.4704,0.0
0.47045,0.0
0.4705,0.0
0.47055,0.0
0.4706,0.0
0.47065,0.0
0.4707,0.0
0.47075,0.0
0.4708,0.0
0.47085,0.0
0.4709,0.0
0.47095,0.0
0.471,0.0
0.47105,0.0
0.4711,0.0
0.47115,0.0
0.4712,0.0
0.47125,0.0
0.4713,0.0
0.47135,0.0
0.4714,0.0
0.47145,0.0
0.4715,0.0
0.47155,0.0
0.4716,0.0
0.47165,0.0
0.4717,0.0
0.47175,0.0
0.4718,0.0
0.47185,0.0
0.4719,0.0
0.47195,0.0
0.472,0.0
0.47205,0.0
0.4721,0.0
0.47215,0.0
0.4722,0.0
0.47225,0.0
0.4723,0.0
0.47235,0.0
0.4724,0.0
0.47245,0.0
0.4725,0.0
0.47255,0.0
0.4726,0.0
0.47265,0.0
0.4727,0.0
0.47275,0.0
0.4728,0.0
0.47285,0.0
0.4729,0.0
0.47295,0.0
0.473,0.0
0.47305,0.0
0.4731,0.0
0.47315,0.0
0.4732,0.0
0.47325,0.0
0.4733,0.0
0.47335,0.0
0.4734,0.0
0.47345,0.0
0.4735,0.0
0.47355,0.0
0.4736,0.0
0.47365,0.0
0.4737,0.0
0.47375,0.0
0.4738,0.0
0.47385,0.0
0.4739,0.0
0.47395,0.0
0.474,0.0
0.47405,0.0
0.4741,0.0
0.47415,0.0
0.4742,0.0
0.47425,0.0
0.4743,0.0
0.47435,0.0
0.4744,0.0
0.47445,0.0
0.4745,0.0
0.47455,0.0
0.4746,0.0
0.47465,0.0
0.4747,0.0
0.47475,0.0
0.4748,0.0
0.47485,0.0
0.4749,0.0
0.47495,0.0
0.475,0.0
0.47505,0.0
0.4751,0.0
0.47515,0.0
0.4752,0.0
0.47525,0.0
0.4753,0.0
0.47535,0.0
0.4754,0.0
0.47545,0.0
0.4755,0.0
0.47555,0.0
0.4756,0.0
0.47565,0.0
0.4757,0.0
0.47575,0.0
0.4758,0.0
0.47585,0.0
0.4759,0.0
0.47595,0.0
0.476,0.0
0.47605,0.0
0.4761,0.0
0.47615,0.0
0.4762,0.0
0.47625,0.0
0.4763,0.0
0.47635,0.0
0.4764,0.0
0.47645,0.0
0.4765,0.0
0.47655,0.0
0.4766,0.0
0.47665,0.0
0.4767,0.0
0.47675,0.0
0.4768,0.0
0.47685,0.0
0.4769,0.0
0.47695,0.0
0.477,0.0
0.47705,0.0
0.4771,0.0
0.47715,0.0
0.4772,0.0
0.47725,0.0
0.4773,0.0
0.47735,0.0
0.4774,0.0
0.47745,0.0
0.4775,0.0
0.47755,0.0
0.4776,0.0
0.47765,0.0
0.4777,0.0
0.47775,0.0
0.4778,0.0
0.47785,0.0
0.4779,0.0
0.47795,0.0
0.478,0.0
0.47805,0.0
0.4781,0.0
0.47815,0.0
0.4782,0.0
0.47825,0.0
0.4783,0.0
0.47835,0.0
0.4784,0.0
0.47845,0.0
0.4785,0.0
0.47855,0.0
0.4786,0.0
0.47865,0.0
0.4787,0.0
0.47875,0.0
0.4788,0.0
0.47885,0.0
0.4789,0.0
0.47895,0.0
0.479,0.0
0.47905,0.0
0.4791,0.0
0.47915,0.0
0.4792,0.0
0.47925,0.0
0.4793,0.0
0.47935,0.0
0.4794,0.0
0.47945,0.0
0.4795,0.0
0.47955,0.0
0.4796,0.0
0.47965,0.0
0.4797,0.0
0.47975,0.0
0.4798,0.0
0.47985,0.0
0.4799,0.0
0.47995,0.0
0.48,0.0
0.48005,0.0
0.4801,0.0
0.48015,0.0
0.4802,0.0
0.48025,0.0
0.4803,0.0
0.48035,0.0
0.4804,0.0
0.48045,0.0
0.4805,0.0
0.48055,0.0
0.4806,0.0
0.48065,0.0
0.4807,0.0
0.48075,0.0
0.4808,0.0
0.48085,0.0
0.4809,0.0
0.48095,0.0
0.481,0.0
0.48105,0.0
0.4811,0.0
0.48115,0.0
0.4812,0.0
0.48125,0.0
0.4813,0.0
0.48135,0.0
0.4814,0.0
0.48145,0.0
0.4815,0.0
0.48155,0.0
0.4816,0.0
0.48165,0.0
0.4817,0.0
0.48175,0.0
0.4818,0.0
0.48185,0.0
0.4819,0.0
0.48195,0.0
0.482,0.0
0.48205,0.0
0.4821,0.0
0.48215,0.0
0.4822,0.0
0.48225,0.0
0.4823,0.0
0.48235,0.0
0.4824,0.0
0.48245,0.0
0.4825,0.0
0.48255,0.0
0.4826,0.0
0.48265,0.0
0.4827,0.0
0.48275,0.0
0.4828,0.0
0.48285,0.0
0.4829,0.0
0.48295,0.0
0.483,0.0
0.48305,0.0
0.4831,0.0
0.48315,0.0
0.4832,0.0
0.48325,0.0
0.4833,0.0
0.48335,0.0
0.4834,0.0
0.48345,0.0
0.4835,0.0
0.48355,0.0
0.4836,0.0
0.48365,0.0
0.4837,0.0
0.48375,0.0
0.4838,0.0
0.48385,0.0
0.4839,0.0
0.48395,0.0
0.484,0.0
0.48405,0.0
0.4841,0.0
0.48415,0.0
0.4842,0.0
0.48425,0.0
0.4843,0.0
0.48435,0.0
0.4844,0.0
0.48445,0.0
0.4845,0.0
0.48455,0.0
0.4846,0.0
0.48465,0.0
0.4847,0.0
0.48475,0.0
0.4848,0.0
0.48485,0.0
0.4849,0.0
0.48495,0.0
0.485,0.0
0.48505,0.0
0.4851,0.0
0.48515,0.0
0.4852,0.0
0.48525,0.0
0.4853,0.0
0.48535,0.0
0.4854,0.0
0.48545,0.0
0.4855,0.0
0.48555,0.0
0.4856,0.0
0.48565,0.0
0.4857,0.0
0.48575,0.0
0.4858,0.0
0.48585,0.0
0.4859,0.0
0.48595,0.0
0.486,0.0
0.48605,0.0
0.4861,0.0
0.48615,0.0
0.4862,0.0
0.48625,0.0
0.4863,0.0
0.48635,0.0
0.4864,0.0
0.48645,0.0
0.4865,0.0
0.48655,0.0
0.4866,0.0
0.48665,0.0
0.4867,0.0
0.48675,0.0
